symbol,start,end,profit
ARM,2022-01-01,2022-10-01,0
APT,2022-01-01,2022-10-01,-1.1
APS,2022-01-01,2022-10-01,-17.4
APP,2022-01-01,2022-10-01,-3.4000000000000004
APL,2022-01-01,2022-10-01,0
API,2022-01-01,2022-10-01,-4.4999999999999964
APH,2022-01-01,2022-10-01,4.719999999999999
APG,2022-01-01,2022-10-01,-9.34
APF,2022-01-01,2022-10-01,7.039999999999999
APC,2022-01-01,2022-10-01,-5.050000000000001
ANV,2022-01-01,2022-10-01,14.94
ANT,2022-01-01,2022-10-01,-1.700000000000001
AMV,2022-01-01,2022-10-01,-1.0399999999999974
AMS,2022-01-01,2022-10-01,-3.3999999999999986
AMP,2022-01-01,2022-10-01,0.5
AME,2022-01-01,2022-10-01,-1.9999999999999982
AMD,2022-01-01,2022-10-01,-2.84
AMC,2022-01-01,2022-10-01,3.5600000000000023
ALV,2022-01-01,2022-10-01,0.8999999999999995
ALT,2022-01-01,2022-10-01,5.0600000000000005
AIG,2022-01-01,2022-10-01,
AIC,2022-01-01,2022-10-01,-3.400000000000002
AGX,2022-01-01,2022-10-01,5.030000000000001
AGR,2022-01-01,2022-10-01,-1.9699999999999989
AGP,2022-01-01,2022-10-01,3.0299999999999976
AGM,2022-01-01,2022-10-01,-25.699999999999996
AGG,2022-01-01,2022-10-01,-4.32
AGF,2022-01-01,2022-10-01,-0.4999999999999991
AGE,2022-01-01,2022-10-01,0
AG1,2022-01-01,2022-10-01,-0.8799999999999999
AFX,2022-01-01,2022-10-01,-2.5000000000000018
ADS,2022-01-01,2022-10-01,-11.94
ADP,2022-01-01,2022-10-01,-0.6699999999999982
ADG,2022-01-01,2022-10-01,-6.689999999999998
ADC,2022-01-01,2022-10-01,1.4100000000000001
ACV,2022-01-01,2022-10-01,6.099999999999994
ACS,2022-01-01,2022-10-01,2.299999999999999
ACM,2022-01-01,2022-10-01,-1.6
ACL,2022-01-01,2022-10-01,4.429999999999998
ACG,2022-01-01,2022-10-01,4.32
ACE,2022-01-01,2022-10-01,5.959999999999997
ACC,2022-01-01,2022-10-01,-0.4300000000000015
ACB,2022-01-01,2022-10-01,-1.139999999999997
ABW,2022-01-01,2022-10-01,
ABT,2022-01-01,2022-10-01,2.3500000000000014
ABS,2022-01-01,2022-10-01,0.939999999999996
ABR,2022-01-01,2022-10-01,-6.0000000000000036
ABI,2022-01-01,2022-10-01,-2.2900000000000027
ABC,2022-01-01,2022-10-01,0.5100000000000007
ABB,2022-01-01,2022-10-01,-2.09
AAV,2022-01-01,2022-10-01,-13.140000000000002
AAT,2022-01-01,2022-10-01,0.20999999999999908
AAS,2022-01-01,2022-10-01,-1.1899999999999995
AAM,2022-01-01,2022-10-01,2.2500000000000018
AAH,2022-01-01,2022-10-01,
AAA,2022-01-01,2022-10-01,0.6500000000000021
A32,2022-01-01,2022-10-01,1.3299999999999983
